id,cpf,nome,data,inicio,fim,analista,cliente,fila,resultado,motivo,hora
ID-1911,137.983.644-23,Usuario Exemplo 911,2026-01-28,2026-03-29 15:22:00,16:03:00,Analista 3,Cliente 2,Fila 10,Aprovado,Fluxo Normal,15:00
ID-1912,116.917.412-52,Usuario Exemplo 912,2026-03-27,2026-03-29 08:44:00,09:07:00,Analista 10,Cliente 6,Fila 15,Pendente,Aguardando Documento,08:00
ID-1913,370.726.310-85,Usuario Exemplo 913,2026-03-03,2026-03-29 15:05:00,15:25:00,Analista 11,Cliente 1,Fila 13,Reprovado Politica,Documentação Irregular,15:00
ID-1914,610.898.183-53,Usuario Exemplo 914,2026-02-15,2026-03-29 14:57:00,15:26:00,Analista 3,Cliente 4,Fila 16,Reprovado Politica,Score Baixo,14:00
ID-1915,908.843.299-95,Usuario Exemplo 915,2026-03-06,2026-03-29 16:30:00,16:36:00,Analista 4,Cliente 4,Fila 3,Reprovado Fraude,Score Baixo,16:00
ID-1916,371.212.387-15,Usuario Exemplo 916,2026-03-13,2026-03-29 09:16:00,09:40:00,Analista 9,Cliente 4,Fila 4,Reprovado Fraude,Perfil de Risco,09:00
ID-1917,401.571.588-57,Usuario Exemplo 917,2026-02-24,2026-03-29 13:52:00,14:30:00,Analista 18,Cliente 5,Fila 8,Reprovado Fraude,Documentação Irregular,13:00
ID-1918,852.763.230-92,Usuario Exemplo 918,2026-03-22,2026-03-29 14:41:00,14:59:00,Analista 14,Cliente 1,Fila 18,Reprovado Politica,Suspeita de Fraude,14:00
ID-1919,409.909.389-63,Usuario Exemplo 919,2026-02-19,2026-03-29 13:18:00,13:38:00,Analista 4,Cliente 4,Fila 17,Reprovado Politica,Divergência Cadastral,13:00
ID-1920,367.308.169-90,Usuario Exemplo 920,2026-03-07,2026-03-29 08:39:00,08:53:00,Analista 19,Cliente 4,Fila 9,Reprovado Politica,Renda Não Comprovada,08:00
ID-1921,399.168.846-49,Usuario Exemplo 921,2026-02-01,2026-03-29 08:19:00,08:42:00,Analista 1,Cliente 6,Fila 17,Reprovado Fraude,Divergência Cadastral,08:00
ID-1922,222.411.404-95,Usuario Exemplo 922,2026-02-09,2026-03-29 09:12:00,09:39:00,Analista 12,Cliente 2,Fila 4,Aprovado,Fluxo Normal,09:00
ID-1923,577.934.465-25,Usuario Exemplo 923,2026-02-04,2026-03-29 17:06:00,17:23:00,Analista 9,Cliente 5,Fila 17,Reprovado Politica,Score Baixo,17:00
ID-1924,981.570.280-24,Usuario Exemplo 924,2026-02-02,2026-03-29 15:33:00,16:07:00,Analista 24,Cliente 3,Fila 4,Reprovado Fraude,Divergência Cadastral,15:00
ID-1925,532.321.927-71,Usuario Exemplo 925,2026-03-29,2026-03-29 11:19:00,11:59:00,Analista 7,Cliente 2,Fila 2,Pendente,Aguardando Documento,11:00
ID-1926,189.145.692-53,Usuario Exemplo 926,2026-02-16,2026-03-29 16:51:00,17:00:00,Analista 4,Cliente 1,Fila 4,Reprovado Fraude,Suspeita de Fraude,16:00
ID-1927,167.188.350-92,Usuario Exemplo 927,2026-03-12,2026-03-29 14:27:00,15:07:00,Analista 25,Cliente 6,Fila 1,Reprovado Fraude,Perfil de Risco,14:00
ID-1928,421.381.933-71,Usuario Exemplo 928,2026-03-25,2026-03-29 14:30:00,14:53:00,Analista 28,Cliente 3,Fila 12,Pendente,Aguardando Documento,14:00
ID-1929,585.946.432-84,Usuario Exemplo 929,2026-03-16,2026-03-29 17:05:00,17:21:00,Analista 25,Cliente 5,Fila 10,Reprovado Politica,Score Baixo,17:00
ID-1930,898.988.750-11,Usuario Exemplo 930,2026-03-29,2026-03-29 14:54:00,15:05:00,Analista 8,Cliente 6,Fila 12,Pendente,Aguardando Documento,14:00
ID-1931,317.713.455-79,Usuario Exemplo 931,2026-03-21,2026-03-29 09:22:00,09:42:00,Analista 4,Cliente 3,Fila 10,Aprovado,Fluxo Normal,09:00
ID-1932,655.326.509-71,Usuario Exemplo 932,2026-02-18,2026-03-29 08:25:00,08:55:00,Analista 27,Cliente 1,Fila 17,Reprovado Politica,Suspeita de Fraude,08:00
ID-1933,108.812.648-79,Usuario Exemplo 933,2026-02-17,2026-03-29 12:50:00,12:55:00,Analista 7,Cliente 1,Fila 12,Reprovado Fraude,Score Baixo,12:00
ID-1934,365.153.845-49,Usuario Exemplo 934,2026-02-12,2026-03-29 13:27:00,13:41:00,Analista 15,Cliente 3,Fila 2,Pendente,Aguardando Documento,13:00
ID-1935,915.115.715-47,Usuario Exemplo 935,2026-03-05,2026-03-29 15:39:00,16:23:00,Analista 28,Cliente 1,Fila 2,Aprovado,Fluxo Normal,15:00
ID-1936,461.203.275-58,Usuario Exemplo 936,2026-02-07,2026-03-29 16:51:00,17:02:00,Analista 11,Cliente 4,Fila 12,Reprovado Politica,Score Baixo,16:00
ID-1937,188.126.138-74,Usuario Exemplo 937,2026-02-28,2026-03-29 17:55:00,18:24:00,Analista 6,Cliente 2,Fila 13,Aprovado,Fluxo Normal,17:00
ID-1938,306.954.342-85,Usuario Exemplo 938,2026-01-28,2026-03-29 09:09:00,09:38:00,Analista 15,Cliente 4,Fila 3,Pendente,Aguardando Documento,09:00
ID-1939,804.413.317-32,Usuario Exemplo 939,2026-03-05,2026-03-29 09:34:00,10:02:00,Analista 7,Cliente 3,Fila 7,Pendente,Aguardando Documento,09:00
ID-1940,517.721.191-91,Usuario Exemplo 940,2026-03-08,2026-03-29 09:21:00,10:03:00,Analista 6,Cliente 1,Fila 7,Reprovado Fraude,Score Baixo,09:00
ID-1941,925.472.484-92,Usuario Exemplo 941,2026-02-09,2026-03-29 08:17:00,08:45:00,Analista 2,Cliente 3,Fila 9,Pendente,Aguardando Documento,08:00
ID-1942,133.417.124-57,Usuario Exemplo 942,2026-03-25,2026-03-29 16:58:00,17:36:00,Analista 16,Cliente 4,Fila 8,Aprovado,Fluxo Normal,16:00
ID-1943,474.913.599-81,Usuario Exemplo 943,2026-03-16,2026-03-29 10:40:00,10:55:00,Analista 18,Cliente 5,Fila 4,Reprovado Fraude,Divergência Cadastral,10:00
ID-1944,483.195.604-63,Usuario Exemplo 944,2026-03-03,2026-03-29 13:27:00,14:03:00,Analista 14,Cliente 2,Fila 10,Reprovado Fraude,Divergência Cadastral,13:00
ID-1945,868.895.112-71,Usuario Exemplo 945,2026-03-18,2026-03-29 16:20:00,16:46:00,Analista 29,Cliente 6,Fila 11,Pendente,Aguardando Documento,16:00
ID-1946,423.802.634-14,Usuario Exemplo 946,2026-03-01,2026-03-29 17:02:00,17:28:00,Analista 28,Cliente 3,Fila 17,Pendente,Aguardando Documento,17:00
ID-1947,224.469.215-42,Usuario Exemplo 947,2026-01-30,2026-03-29 16:19:00,16:24:00,Analista 7,Cliente 2,Fila 12,Pendente,Aguardando Documento,16:00
ID-1948,765.948.468-26,Usuario Exemplo 948,2026-03-19,2026-03-29 12:00:00,12:45:00,Analista 27,Cliente 2,Fila 7,Reprovado Fraude,Divergência Cadastral,12:00
ID-1949,354.959.196-46,Usuario Exemplo 949,2026-02-06,2026-03-29 10:55:00,11:13:00,Analista 11,Cliente 5,Fila 15,Reprovado Politica,Perfil de Risco,10:00
ID-1950,308.698.802-76,Usuario Exemplo 950,2026-02-27,2026-03-29 08:48:00,09:01:00,Analista 30,Cliente 5,Fila 6,Pendente,Aguardando Documento,08:00
ID-1951,816.500.532-98,Usuario Exemplo 951,2026-02-24,2026-03-29 12:06:00,12:45:00,Analista 3,Cliente 1,Fila 8,Reprovado Politica,Documentação Irregular,12:00
ID-1952,728.578.189-26,Usuario Exemplo 952,2026-01-31,2026-03-29 13:00:00,13:14:00,Analista 15,Cliente 4,Fila 2,Reprovado Fraude,Score Baixo,13:00
ID-1953,125.808.627-45,Usuario Exemplo 953,2026-03-22,2026-03-29 14:47:00,15:30:00,Analista 7,Cliente 1,Fila 18,Reprovado Politica,Score Baixo,14:00
ID-1954,971.572.214-67,Usuario Exemplo 954,2026-02-25,2026-03-29 16:17:00,16:31:00,Analista 28,Cliente 1,Fila 9,Reprovado Politica,Perfil de Risco,16:00
ID-1955,399.887.490-72,Usuario Exemplo 955,2026-02-07,2026-03-29 09:25:00,09:51:00,Analista 6,Cliente 1,Fila 2,Reprovado Fraude,Perfil de Risco,09:00
ID-1956,514.437.359-83,Usuario Exemplo 956,2026-01-27,2026-03-29 17:45:00,17:55:00,Analista 5,Cliente 4,Fila 18,Aprovado,Fluxo Normal,17:00
ID-1957,585.839.898-71,Usuario Exemplo 957,2026-03-24,2026-03-29 09:22:00,09:30:00,Analista 20,Cliente 5,Fila 15,Pendente,Aguardando Documento,09:00
ID-1958,736.905.970-43,Usuario Exemplo 958,2026-03-24,2026-03-29 14:34:00,15:14:00,Analista 10,Cliente 1,Fila 14,Reprovado Politica,Perfil de Risco,14:00
ID-1959,362.874.125-22,Usuario Exemplo 959,2026-03-01,2026-03-29 13:27:00,14:03:00,Analista 26,Cliente 2,Fila 15,Aprovado,Fluxo Normal,13:00
ID-1960,164.846.226-82,Usuario Exemplo 960,2026-02-17,2026-03-29 17:01:00,17:37:00,Analista 19,Cliente 3,Fila 11,Reprovado Politica,Score Baixo,17:00
ID-1961,687.278.372-60,Usuario Exemplo 961,2026-01-27,2026-03-29 17:43:00,18:17:00,Analista 9,Cliente 1,Fila 17,Aprovado,Fluxo Normal,17:00
ID-1962,912.914.122-96,Usuario Exemplo 962,2026-03-11,2026-03-29 15:06:00,15:16:00,Analista 14,Cliente 2,Fila 12,Reprovado Politica,Perfil de Risco,15:00
ID-1963,980.508.457-40,Usuario Exemplo 963,2026-02-24,2026-03-29 12:07:00,12:23:00,Analista 28,Cliente 1,Fila 5,Reprovado Fraude,Renda Não Comprovada,12:00
ID-1964,867.724.360-38,Usuario Exemplo 964,2026-03-02,2026-03-29 12:57:00,13:39:00,Analista 10,Cliente 5,Fila 1,Reprovado Fraude,Suspeita de Fraude,12:00
ID-1965,272.724.714-89,Usuario Exemplo 965,2026-02-15,2026-03-29 08:12:00,08:22:00,Analista 30,Cliente 2,Fila 10,Pendente,Aguardando Documento,08:00
ID-1966,800.322.506-38,Usuario Exemplo 966,2026-01-27,2026-03-29 11:09:00,11:28:00,Analista 24,Cliente 5,Fila 12,Reprovado Fraude,Score Baixo,11:00
ID-1967,691.575.891-27,Usuario Exemplo 967,2026-03-29,2026-03-29 15:03:00,15:08:00,Analista 18,Cliente 6,Fila 2,Reprovado Politica,Documentação Irregular,15:00
ID-1968,119.811.167-68,Usuario Exemplo 968,2026-03-18,2026-03-29 15:11:00,15:23:00,Analista 30,Cliente 2,Fila 17,Reprovado Politica,Divergência Cadastral,15:00
ID-1969,916.406.487-20,Usuario Exemplo 969,2026-02-21,2026-03-29 12:12:00,12:34:00,Analista 30,Cliente 3,Fila 13,Aprovado,Fluxo Normal,12:00
ID-1970,877.669.581-58,Usuario Exemplo 970,2026-03-10,2026-03-29 12:14:00,12:29:00,Analista 28,Cliente 3,Fila 15,Reprovado Fraude,Suspeita de Fraude,12:00
ID-1971,810.957.130-23,Usuario Exemplo 971,2026-02-07,2026-03-29 17:41:00,18:08:00,Analista 25,Cliente 4,Fila 3,Reprovado Fraude,Documentação Irregular,17:00
ID-1972,760.244.126-39,Usuario Exemplo 972,2026-03-02,2026-03-29 16:44:00,17:26:00,Analista 11,Cliente 1,Fila 11,Aprovado,Fluxo Normal,16:00
ID-1973,916.218.428-69,Usuario Exemplo 973,2026-03-29,2026-03-29 11:43:00,12:06:00,Analista 22,Cliente 6,Fila 18,Pendente,Aguardando Documento,11:00
ID-1974,482.240.428-93,Usuario Exemplo 974,2026-02-15,2026-03-29 11:49:00,12:13:00,Analista 2,Cliente 4,Fila 1,Reprovado Fraude,Suspeita de Fraude,11:00
ID-1975,899.565.824-52,Usuario Exemplo 975,2026-03-26,2026-03-29 10:28:00,10:39:00,Analista 11,Cliente 2,Fila 12,Reprovado Fraude,Renda Não Comprovada,10:00
ID-1976,412.257.569-17,Usuario Exemplo 976,2026-03-03,2026-03-29 10:33:00,10:44:00,Analista 14,Cliente 1,Fila 5,Pendente,Aguardando Documento,10:00
ID-1977,192.569.463-13,Usuario Exemplo 977,2026-03-11,2026-03-29 13:39:00,13:54:00,Analista 22,Cliente 3,Fila 14,Aprovado,Fluxo Normal,13:00
ID-1978,926.282.763-80,Usuario Exemplo 978,2026-01-31,2026-03-29 08:55:00,09:04:00,Analista 28,Cliente 3,Fila 16,Aprovado,Fluxo Normal,08:00
ID-1979,564.810.354-38,Usuario Exemplo 979,2026-03-11,2026-03-29 09:53:00,10:12:00,Analista 29,Cliente 6,Fila 5,Reprovado Fraude,Suspeita de Fraude,09:00
ID-1980,645.355.278-57,Usuario Exemplo 980,2026-02-11,2026-03-29 17:38:00,18:00:00,Analista 16,Cliente 4,Fila 2,Aprovado,Fluxo Normal,17:00
ID-1981,821.765.803-49,Usuario Exemplo 981,2026-01-28,2026-03-29 17:31:00,18:12:00,Analista 11,Cliente 2,Fila 11,Pendente,Aguardando Documento,17:00
ID-1982,131.198.232-49,Usuario Exemplo 982,2026-03-16,2026-03-29 14:24:00,14:31:00,Analista 16,Cliente 3,Fila 12,Reprovado Politica,Divergência Cadastral,14:00
ID-1983,356.503.870-46,Usuario Exemplo 983,2026-02-25,2026-03-29 17:47:00,17:55:00,Analista 6,Cliente 2,Fila 8,Reprovado Politica,Suspeita de Fraude,17:00
ID-1984,679.604.357-73,Usuario Exemplo 984,2026-03-10,2026-03-29 12:48:00,13:14:00,Analista 29,Cliente 4,Fila 12,Reprovado Fraude,Documentação Irregular,12:00
ID-1985,300.557.319-80,Usuario Exemplo 985,2026-02-17,2026-03-29 11:43:00,12:00:00,Analista 23,Cliente 5,Fila 17,Pendente,Aguardando Documento,11:00
ID-1986,667.255.379-59,Usuario Exemplo 986,2026-02-25,2026-03-29 14:51:00,15:31:00,Analista 25,Cliente 2,Fila 1,Reprovado Politica,Renda Não Comprovada,14:00
ID-1987,318.852.128-10,Usuario Exemplo 987,2026-03-01,2026-03-29 09:49:00,10:08:00,Analista 29,Cliente 2,Fila 13,Pendente,Aguardando Documento,09:00
ID-1988,505.257.118-20,Usuario Exemplo 988,2026-03-25,2026-03-29 10:58:00,11:07:00,Analista 3,Cliente 2,Fila 13,Reprovado Fraude,Perfil de Risco,10:00
ID-1989,182.221.701-73,Usuario Exemplo 989,2026-02-15,2026-03-29 08:09:00,08:21:00,Analista 22,Cliente 1,Fila 16,Reprovado Fraude,Documentação Irregular,08:00
ID-1990,816.396.118-40,Usuario Exemplo 990,2026-02-07,2026-03-29 09:54:00,10:26:00,Analista 23,Cliente 5,Fila 5,Pendente,Aguardando Documento,09:00
ID-1991,358.608.643-70,Usuario Exemplo 991,2026-03-05,2026-03-29 17:14:00,17:37:00,Analista 29,Cliente 5,Fila 15,Aprovado,Fluxo Normal,17:00
ID-1992,265.185.936-21,Usuario Exemplo 992,2026-03-16,2026-03-29 17:29:00,18:01:00,Analista 15,Cliente 5,Fila 12,Reprovado Fraude,Renda Não Comprovada,17:00
ID-1993,723.497.795-84,Usuario Exemplo 993,2026-02-13,2026-03-29 13:17:00,14:00:00,Analista 17,Cliente 1,Fila 17,Pendente,Aguardando Documento,13:00
ID-1994,329.266.358-58,Usuario Exemplo 994,2026-02-24,2026-03-29 15:07:00,15:52:00,Analista 17,Cliente 5,Fila 15,Reprovado Politica,Divergência Cadastral,15:00
ID-1995,994.457.892-26,Usuario Exemplo 995,2026-02-21,2026-03-29 09:55:00,10:10:00,Analista 11,Cliente 4,Fila 10,Pendente,Aguardando Documento,09:00
ID-1996,520.874.931-92,Usuario Exemplo 996,2026-02-20,2026-03-29 09:57:00,10:10:00,Analista 18,Cliente 1,Fila 4,Reprovado Politica,Suspeita de Fraude,09:00
ID-1997,786.365.781-98,Usuario Exemplo 997,2026-02-05,2026-03-29 09:28:00,09:34:00,Analista 29,Cliente 5,Fila 16,Reprovado Politica,Divergência Cadastral,09:00
ID-1998,235.290.358-42,Usuario Exemplo 998,2026-02-06,2026-03-29 12:02:00,12:11:00,Analista 22,Cliente 2,Fila 14,Aprovado,Fluxo Normal,12:00
ID-1999,387.983.586-26,Usuario Exemplo 999,2026-02-20,2026-03-29 15:18:00,15:26:00,Analista 13,Cliente 4,Fila 16,Reprovado Politica,Renda Não Comprovada,15:00
